algoritmo,alcance,set_features,sin_seleccion,n_features,tipo_0day,n,detectados,recall,semilla,commit,fecha
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,__global__,3750,552,0.1472,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,apache2,737,42,0.056988,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,httptunnel,133,0,0.0,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,mailbomb,293,0,0.0,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,mscan,996,146,0.146586,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,named,17,2,0.117647,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,processtable,685,0,0.0,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,ps,15,1,0.066667,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,saint,319,315,0.987461,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,sendmail,14,0,0.0,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,snmpgetattack,178,0,0.0,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,snmpguess,331,0,0.0,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,sqlattack,2,0,0.0,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,udpstorm,2,2,1.0,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,worm,2,0,0.0,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xlock,9,0,0.0,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xsnoop,4,1,0.25,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xterm,13,1,0.076923,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,__global__,3750,510,0.136,10,df30cb2,2026-08-13T00:28:55
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,apache2,737,29,0.039349,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,httptunnel,133,3,0.022556,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,mailbomb,293,0,0.0,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,mscan,996,186,0.186747,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,named,17,2,0.117647,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,processtable,685,0,0.0,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,ps,15,2,0.133333,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,saint,319,315,0.987461,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,sendmail,14,0,0.0,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,snmpgetattack,178,0,0.0,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,snmpguess,331,0,0.0,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,sqlattack,2,0,0.0,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,udpstorm,2,2,1.0,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,worm,2,0,0.0,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xlock,9,0,0.0,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xsnoop,4,1,0.25,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xterm,13,2,0.153846,10,df30cb2,2026-08-13T00:38:37
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,__global__,3750,542,0.144533,10,df30cb2,2026-08-13T00:38:37
